Taxon ID,Gruppe,Trivialname,Taxon,Link zum Taxon,Gemeinde(n),Kanton(e),Fundort,Höhe,Koordx,Koordy,Radius,Räumliche Zusammenfassung,Anzahl,n Nachweise,Jahr,Monat,Tag,Fortpflanzungsnachweis,Herkunft,"Beobachter/in, Sammler/in",ID Beobachtung,Rote Liste,Priorität CH,UZL,WZL,Massnahmebedarf,Monitoring-Bedarf,NHV,SMARAGD,infoflora: Kantonaler Schutzstatus,infoflora: Rote Liste regional,Habitat,Substrat,swisslichens: Ecotyp,Ordnung,Familie,swissfungi: funktionelle Gruppe,Indigenat CH,Standortfremd,Einführung
infoflora:176100,Gefässpflanzen,Acker-Gelbstern,Gagea villosa (M. Bieb.) Sweet,www.infoflora.ch/flora/1020220,Basel,BS,"St. Gallerring, Wanderstrasse-Buchenstrasse. Einzelbaeume, Alleen, Baumhaine. Hauptnutzung: Strassenraum.",278,2609693,1267077,194,A,Bestandesklasse: mittel,,2008,4,19,,Kanton Basel Stadt (Naturinventar),Frei Martin,4158563,EN,3,Z,,2,1,,,,EN,,,,,Liliaceae,,INN,,
infoflora:176100,Gefässpflanzen,Acker-Gelbstern,Gagea villosa (M. Bieb.) Sweet,www.infoflora.ch/flora/1020220,Basel,BS,"Schützenmattpark. Einzelbaeume, Alleen, Baumhaine. Hauptnutzung: oeffentliche Parks, Anlagen, Friedhoefe.",276-278,2610227,1266938,191,A,Bestandesklasse: klein,,2009,4,30,,Kanton Basel Stadt (Naturinventar),Frei Martin,4160199,EN,3,Z,,2,1,,,,EN,,,,,Liliaceae,,INN,,
infoflora:176100,Gefässpflanzen,Acker-Gelbstern,Gagea villosa (M. Bieb.) Sweet,www.infoflora.ch/flora/1020220,Basel,BS,,,2609500,1267500,707,B,26–50 (Fläche [m²]),,2018,4,12,,"Info Flora, Michael Ryf",Ryf Michael,6544786,EN,3,Z,,2,1,,,,EN,,,,,Liliaceae,,INN,,
infoflora:176100,Gefässpflanzen,Acker-Gelbstern,Gagea villosa (M. Bieb.) Sweet,www.infoflora.ch/flora/1020220,Basel,BS,,,2609500,1266500,707,B,51–100 (Triebe),,2018,4,12,,"Info Flora, Michael Ryf",Ryf Michael,6544787,EN,3,Z,,2,1,,,,EN,,,,,Liliaceae,,INN,,
infoflora:202300,Gefässpflanzen,Glattes Habichtskraut,Hieracium laevigatum aggr.,www.infoflora.ch/flora/1023050,Basel,BS,"Elsässerbahn bis Wanderstr. W. Wiesen, Weiden, Scherrasen. Hauptnutzung: Bahnareale.",278,2609640,1266755,108,A,Bestandesklasse: mittel,,2008,5,28,,Kanton Basel Stadt (Naturinventar),Knecht Daniel,4153593,LC,K,,,,,,,,NT,,,,,Asteraceae,,INN,,
infoflora:202300,Gefässpflanzen,Glattes Habichtskraut,Hieracium laevigatum aggr.,www.infoflora.ch/flora/1023050,Basel,BS,"Elsässerbahn bis Wanderstr. E. Wiesen, Weiden, Scherrasen. Hauptnutzung: Bahnareale.",278,2609657,1266760,106,A,Bestandesklasse: gross,,2008,5,26,,Kanton Basel Stadt (Naturinventar),Knecht Daniel,4153564,LC,K,,,,,,,,NT,,,,,Asteraceae,,INN,,
infoflora:202300,Gefässpflanzen,Glattes Habichtskraut,Hieracium laevigatum aggr.,www.infoflora.ch/flora/1023050,Basel,BS,"Elsässerbahn Böschung Marschalkenstr. (nordexp.). Wiesen, Weiden, Scherrasen. Hauptnutzung: Bahnareale.",279-280,2609862,1266333,100,A,Bestandesklasse: mittel,,2008,5,21,,Kanton Basel Stadt (Naturinventar),Knecht Daniel,4154012,LC,K,,,,,,,,NT,,,,,Asteraceae,,INN,,
infoflora:204400,Gefässpflanzen,Savoyer Habichtskraut,Hieracium sabaudum aggr.,www.infoflora.ch/flora/1023320,Basel,BS,"Bundesplatz. Einzelbaeume, Alleen, Baumhaine. Hauptnutzung: Strassenraum.",278,2610269,1266727,52,A,Bestandesklasse: gross,,2008,6,6,,Kanton Basel Stadt (Naturinventar),Frei Martin,4150687,LC,K,L,,,,,,,NT,,,,,Asteraceae,,INN,,
infoflora:204400,Gefässpflanzen,Savoyer Habichtskraut,Hieracium sabaudum aggr.,www.infoflora.ch/flora/1023320,Basel,BS,"St. Gallerring, Wanderstrasse-Buchenstrasse. Einzelbaeume, Alleen, Baumhaine. Hauptnutzung: Strassenraum.",278,2609693,1267077,194,A,Bestandesklasse: mittel,,2008,4,19,,Kanton Basel Stadt (Naturinventar),Frei Martin,4158573,LC,K,L,,,,,,,NT,,,,,Asteraceae,,INN,,
infoflora:206200,Gefässpflanzen,Bocks-Riemenzunge,Himantoglossum hircinum (L.) Spreng.,www.infoflora.ch/flora/1023560,Basel,BS,"Elsässerbahn bis Allschwilerstr. E. Wiesen, Weiden, Scherrasen. Hauptnutzung: Bahnareale.",277-278,2609619,1267219,172,A,Bestandesklasse: klein,,2008,5,28,,Kanton Basel Stadt (Naturinventar),Knecht Daniel,4159808,NT,K,Z,,,,451.1/2,,,NT,,,,,Orchidaceae,,INN,,
infoflora:206200,Gefässpflanzen,Bocks-Riemenzunge,Himantoglossum hircinum (L.) Spreng.,www.infoflora.ch/flora/1023560,Basel,BS,,278,2609593,1267130,4,A,11–25 (Individuen),,2022,6,13,,"Flora beider Basel, Nico Heer",Heer Nico,12193545,NT,K,Z,,,,451.1/2,,,NT,,,,,Orchidaceae,,INN,,
infoflora:213300,Gefässpflanzen,Stechpalme,Ilex aquifolium L.,www.infoflora.ch/flora/1024370,Basel,BS,,275,2610497,1267231,6,A,,,2018,4,9,,"Info Flora, Ramon Müller",Müller Ramon,6542017,LC,K,,,,,,,Teilweise geschützt,LC,,,,,Aquifoliaceae,,INN,,
infoflora:216200,Gefässpflanzen,Färber-Waid,Isatis tinctoria L.,www.infoflora.ch/flora/1024730,Basel,BS,,278-278,2609657,1266775,10,A,11–25 (Individuen),,2022,6,13,,"Flora beider Basel, Nico Heer",Heer Nico,12193543,LC,K,L,,,,,,,VU,,,,,Brassicaceae,,INN,,
infoflora:216200,Gefässpflanzen,Färber-Waid,Isatis tinctoria L.,www.infoflora.ch/flora/1024730,Basel,BS,,278,2609679,1266690,4,A,11–25 (Individuen),,2022,6,13,,"Flora beider Basel, Nico Heer",Heer Nico,12193537,LC,K,L,,,,,,,VU,,,,,Brassicaceae,,INN,,
infoflora:242000,Gefässpflanzen,Grosses Zweiblatt,Listera ovata (L.) R. Br.,www.infoflora.ch/flora/1027220,Basel,BS,"Bundesplatz. Einzelbaeume, Alleen, Baumhaine. Hauptnutzung: Strassenraum.",278,2610269,1266727,52,A,Bestandesklasse: gross,,2008,6,6,,Kanton Basel Stadt (Naturinventar),Frei Martin,4150686,LC,K,L,,,,451.1/2,,,LC,,,,,Orchidaceae,,INN,,
infoflora:242000,Gefässpflanzen,Grosses Zweiblatt,Listera ovata (L.) R. Br.,www.infoflora.ch/flora/1027220,Basel,BS,,278,2610284,1266712,9,A,,,2014,5,28,,"Info Flora, Christophe Bornand",Bornand Christophe,4415656,LC,K,L,,,,451.1/2,,,LC,,,,,Orchidaceae,,INN,,
infoflora:242000,Gefässpflanzen,Grosses Zweiblatt,Listera ovata (L.) R. Br.,www.infoflora.ch/flora/1027220,Basel,BS,,,2610500,1267500,707,B,1 bis 10,,2015,5,27,,AGEO Einheimische Orchideen Schweiz,Fischer Walter,5461266,LC,K,L,,,,451.1/2,,,LC,,,,,Orchidaceae,,INN,,
infoflora:242000,Gefässpflanzen,Grosses Zweiblatt,Listera ovata (L.) R. Br.,www.infoflora.ch/flora/1027220,Basel,BS,,,2610500,1267500,707,B,11 bis 100,,2016,5,25,,AGEO Einheimische Orchideen Schweiz,Fischer Walter,6415627,LC,K,L,,,,451.1/2,,,LC,,,,,Orchidaceae,,INN,,
infoflora:242000,Gefässpflanzen,Grosses Zweiblatt,Listera ovata (L.) R. Br.,www.infoflora.ch/flora/1027220,Basel,BS,,278,2610309,1266755,4,A,,,2022,5,7,,"Flora beider Basel, Michael Ryf",Ryf Michael,11831162,LC,K,L,,,,451.1/2,,,LC,,,,,Orchidaceae,,INN,,
infoflora:256200,Gefässpflanzen,Acker-Wachtelweizen,Melampyrum arvense L.,www.infoflora.ch/flora/1028610,Basel,BS,,278,2609671,1266716,4,A,11–25 (Individuen),,2022,6,13,,"Flora beider Basel, Nico Heer",Heer Nico,12193540,VU,4,Z,,1,1,,,,EN,,,,,Orobanchaceae,,INN,,
infoflora:256200,Gefässpflanzen,Acker-Wachtelweizen,Melampyrum arvense L.,www.infoflora.ch/flora/1028610,Basel,BS,,278-278,2609675,1266700,4,A,11–25 (Individuen),,2022,6,13,,"Flora beider Basel, Nico Heer",Heer Nico,12193538,VU,4,Z,,1,1,,,,EN,,,,,Orobanchaceae,,INN,,
infoflora:256200,Gefässpflanzen,Acker-Wachtelweizen,Melampyrum arvense L.,www.infoflora.ch/flora/1028610,Basel,BS,,278-278,2609666,1266726,4,A,1–10 (Individuen) / 4 Ind.,,2022,6,13,,"Info Flora, Nico Heer",Heer Nico,12193541,VU,4,Z,,1,1,,,,EN,,,,,Orobanchaceae,,INN,,
infoflora:256200,Gefässpflanzen,Acker-Wachtelweizen,Melampyrum arvense L.,www.infoflora.ch/flora/1028610,Basel,BS,,278,2609654,1266789,4,A,1–10 (Individuen),,2022,6,13,,"Flora beider Basel, Nico Heer",Heer Nico,12193544,VU,4,Z,,1,1,,,,EN,,,,,Orobanchaceae,,INN,,
infoflora:265500,Gefässpflanzen,Gemeine Traubenhyazinthe,Muscari racemosum (L.) Mill.,www.infoflora.ch/flora/1029660,Basel,BS,"Elsässerbahn bis Wanderstr. E. Wiesen, Weiden, Scherrasen. Hauptnutzung: Bahnareale.",278,2609657,1266760,106,A,Bestandesklasse: gross,,2008,5,26,,Kanton Basel Stadt (Naturinventar),Knecht Daniel,4153569,DD,K,L,,,,,,Teilweise geschützt,DD,,,,,Asparagaceae,,INN,,
infoflora:265500,Gefässpflanzen,Gemeine Traubenhyazinthe,Muscari racemosum (L.) Mill.,www.infoflora.ch/flora/1029660,Basel,BS,"Elsässerbahn bis Wanderstr. W. Wiesen, Weiden, Scherrasen. Hauptnutzung: Bahnareale.",278,2609640,1266755,108,A,Bestandesklasse: gross,,2008,5,28,,Kanton Basel Stadt (Naturinventar),Knecht Daniel,4153582,DD,K,L,,,,,,Teilweise geschützt,DD,,,,,Asparagaceae,,INN,,
infoflora:265500,Gefässpflanzen,Gemeine Traubenhyazinthe,Muscari racemosum (L.) Mill.,www.infoflora.ch/flora/1029660,Basel,BS,"Elsässerbahn bis Gottfriedk. E. Wiesen, Weiden, Scherrasen. Hauptnutzung: Bahnareale.",278,2609626,1266966,94,A,Bestandesklasse: gross,,2008,5,28,,Kanton Basel Stadt (Naturinventar),Knecht Daniel,4153602,DD,K,L,,,,,,Teilweise geschützt,DD,,,,,Asparagaceae,,INN,,
infoflora:265500,Gefässpflanzen,Gemeine Traubenhyazinthe,Muscari racemosum (L.) Mill.,www.infoflora.ch/flora/1029660,Basel,BS,"Elsässerbahn bis Gottfriedk. W. Wiesen, Weiden, Scherrasen. Hauptnutzung: Bahnareale.",278,2609604,1266964,95,A,Bestandesklasse: gross,,2008,5,28,,Kanton Basel Stadt (Naturinventar),Knecht Daniel,4153613,DD,K,L,,,,,,Teilweise geschützt,DD,,,,,Asparagaceae,,INN,,
infoflora:265500,Gefässpflanzen,Gemeine Traubenhyazinthe,Muscari racemosum (L.) Mill.,www.infoflora.ch/flora/1029660,Basel,BS,"Elsässerbahn bis Allschwilerstr. E. Wiesen, Weiden, Scherrasen. Hauptnutzung: Bahnareale.",277-278,2609619,1267219,172,A,Bestandesklasse: gross,,2008,5,28,,Kanton Basel Stadt (Naturinventar),Knecht Daniel,4153624,DD,K,L,,,,,,Teilweise geschützt,DD,,,,,Asparagaceae,,INN,,
infoflora:266600,Gefässpflanzen,Hügel-Vergissmeinnicht,Myosotis ramosissima Rochel,www.infoflora.ch/flora/1029780,Basel,BS,Elsässer Bahn. Exposition: E; Hauptvegetation: pionierhafter artenarmer Halbtrockenrasen; Verbuschung: 0 - 3 %; Hauptnutzung: Mähwiese oder Mähweide.,277-278,2609639,1267128,400,A,,,1995,5,11,,BAFU / OFEV / UFAM (TWW - PPS),Eggenberg Stefan,530177,NT,K,,,,,,,,NT,,,,,Boraginaceae,,INN,,
infoflora:266600,Gefässpflanzen,Hügel-Vergissmeinnicht,Myosotis ramosissima Rochel,www.infoflora.ch/flora/1029780,Basel,BS,"Elsässerbahn bis Wanderstr. W. Wiesen, Weiden, Scherrasen. Hauptnutzung: Bahnareale.",278,2609640,1266755,108,A,Bestandesklasse: klein,,2008,5,28,,Kanton Basel Stadt (Naturinventar),Knecht Daniel,4153592,NT,K,,,,,,,,NT,,,,,Boraginaceae,,INN,,
infoflora:266600,Gefässpflanzen,Hügel-Vergissmeinnicht,Myosotis ramosissima Rochel,www.infoflora.ch/flora/1029780,Basel,BS,"Elsässerbahn, Bündnerstr. E. Wiesen, Weiden, Scherrasen. Hauptnutzung: Bahnareale.",276-277,2609627,1267464,70,A,Bestandesklasse: klein,,2008,5,28,,Kanton Basel Stadt (Naturinventar),Knecht Daniel,4153664,NT,K,,,,,,,,NT,,,,,Boraginaceae,,INN,,
infoflora:266600,Gefässpflanzen,Hügel-Vergissmeinnicht,Myosotis ramosissima Rochel,www.infoflora.ch/flora/1029780,Basel,BS,"Elsässerbahn bis Gottfriedk. W. Wiesen, Weiden, Scherrasen. Hauptnutzung: Bahnareale.",278,2609604,1266964,95,A,Bestandesklasse: klein,,2008,5,28,,Kanton Basel Stadt (Naturinventar),Knecht Daniel,4153617,NT,K,,,,,,,,NT,,,,,Boraginaceae,,INN,,
infoflora:266600,Gefässpflanzen,Hügel-Vergissmeinnicht,Myosotis ramosissima Rochel,www.infoflora.ch/flora/1029780,Basel,BS,"Elsässerbahn bis Allschwilerstr. W. Wiesen, Weiden, Scherrasen. Hauptnutzung: Bahnareale.",277-278,2609595,1267220,168,A,Bestandesklasse: klein,,2008,5,28,,Kanton Basel Stadt (Naturinventar),Knecht Daniel,4153646,NT,K,,,,,,,,NT,,,,,Boraginaceae,,INN,,
infoflora:266600,Gefässpflanzen,Hügel-Vergissmeinnicht,Myosotis ramosissima Rochel,www.infoflora.ch/flora/1029780,Basel,BS,"Elsässerbahn bis Allschwilerstr. E. Wiesen, Weiden, Scherrasen. Hauptnutzung: Bahnareale.",277-278,2609619,1267219,172,A,Bestandesklasse: klein,,2008,5,28,,Kanton Basel Stadt (Naturinventar),Knecht Daniel,4153626,NT,K,,,,,,,,NT,,,,,Boraginaceae,,INN,,
infoflora:281000,Gefässpflanzen,Helm-Knabenkraut,Orchis militaris L.,www.infoflora.ch/flora/1031380,Basel,BS,"Elsässerbahn Böschung Marschalkenstr. (nordexp.). Wiesen, Weiden, Scherrasen. Hauptnutzung: Bahnareale.",279-280,2609862,1266333,100,A,Bestandesklasse: gross,,2008,5,21,,Kanton Basel Stadt (Naturinventar),Knecht Daniel,4154002,NT,K,L,,,,451.1/2,,,VU,,,,,Orchidaceae,,INN,,
infoflora:283200,Gefässpflanzen,Nickender Milchstern,Ornithogalum nutans L.,www.infoflora.ch/flora/1031640,Basel,BS,,278,2609807,1266713,20,A,26–50 (Individuen),,2017,4,20,,"Info Flora, Martin Frei",Frei Martin,5801240,VU,4,Z,,1,1,,,,VU,,,,,Asparagaceae,,INN,,
