"","nbsp.w","FRic.w","FEve.w","FDiv.w"
"15_BSRD_l",1,NA,NA,NA
"15_BSRE_l",2,NA,NA,NA
"15_BSRF_l",3,0.00260619481108471,0.783352518787843,0.975984069133774
"15_BSUA_l",2,NA,NA,NA
"15_BSUB_l",5,0.397368401370152,0.409739799594043,0.712777224257382
"15_BSUC_l",6,0.817692361187942,0.222603124871689,0.517329272249837
"15_ZHRD_l",5,1.0230537744019,0.536604491032359,0.751478339485089
"15_ZHRE_l",5,1.54117553672848,0.348189428870822,0.64747549269704
"15_ZHRF_l",3,0.261918877747094,0.540206818360437,0.583280106185906
"15_ZHUA_l",10,11.174940332323,0.519081650686198,0.534028623114586
"15_ZHUB_l",3,1.02922724472513,0.117324723958868,0.979769267956716
"15_ZHUC_l",3,0.129931501219338,0.826465808834864,0.265888158763864
"16_BEUB_l",5,2.83205284470922,0.35786191366564,0.530968749068543
"16_BEUC_l",12,3.87274565858808,0.552963756210418,0.848461744058127
"16_BSRD_l",1,NA,NA,NA
"16_BSRE_l",4,0.796816299360585,0.658120678261144,0.388615158858794
"16_BSRF_l",2,NA,NA,NA
"16_BSUA_l",2,NA,NA,NA
"16_BSUB_l",6,0.829133728831688,0.740055105990642,0.691982849208578
"16_BSUC_l",5,1.48280131365924,0.493894490784832,0.880496606274271
"16_ZHRD_l",4,0.532291226802406,0.382187573490999,0.579565983124566
"16_ZHRE_l",8,3.08555642694694,0.529542972347266,0.927526749376045
"16_ZHRF_l",5,0.796816299360585,0.505416847362855,0.922148115313424
"16_ZHUA_l",6,3.99833768573016,0.325289171791192,0.973154730584022
"16_ZHUB_l",7,2.34424211617614,0.387010185078245,0.671564635069881
"16_ZHUC_l",2,NA,NA,NA
"17_BEUB_l",9,3.52111006175993,0.608715106793639,0.871928122982608
"17_BEUC_l",6,1.76156110481928,0.504509927826516,0.923270477821129
"17_BSRD_l",3,0.00260619481108471,0.0183803893375942,0.993112726273041
"17_BSRE_l",3,0.796816299360585,0.382001936953032,0.877758549725907
"17_BSRF_l",3,0.00260619481108471,0.171616187355182,0.983362303401066
"17_BSUA_l",6,1.31397648227285,0.143663358754926,0.828682134350904
"17_BSUB_l",9,3.09514746820396,0.384562818051087,0.773590028690245
"17_BSUC_l",8,1.34765113219019,0.404245303725407,0.902069056074421
"17_ZHRD_l",3,0.532291226802406,0.757604944179672,0.647820045869419
"17_ZHRE_l",5,1.43678320871752,0.573558472596084,0.409109847541512
"17_ZHRF_l",7,3.86874237669314,0.380389512690533,0.960409297416975
"17_ZHUA_l",9,5.47725720793493,0.444175263684912,0.890935014821385
"17_ZHUB_l",3,0.129931501219338,0.84525570585917,0.290389940792622
"17_ZHUC_l",5,1.53730228697741,0.323412785457077,0.864658256788942
"18_BEUB_l",7,3.25328859166068,0.331139508594946,0.586177259593261
"18_BEUC_l",6,2.35258178999825,0.0729299321066264,0.623232827572605
"18_BSRD_l",2,NA,NA,NA
"18_BSRE_l",2,NA,NA,NA
"18_BSRF_l",2,NA,NA,NA
"18_BSUA_l",4,1.03052540250238,0.105301812062968,0.906606028298549
"18_BSUB_l",6,2.31419206811437,0.578577571201922,0.612286012212938
"18_BSUC_l",7,2.35258178999825,0.322889221845445,0.89595907952979
"18_ZHRD_l",1,NA,NA,NA
"18_ZHRE_l",4,0.508445303903284,0.545826610674551,0.976030464179685
"18_ZHRF_l",4,0.796816299360585,0.119851154265412,0.36480630636214
"18_ZHUA_l",11,8.24315304393573,0.584706820754356,0.836111686224011
"18_ZHUB_l",6,2.39578833530955,0.313101696298968,0.635326575483068
"18_ZHUC_l",9,8.05105633899111,0.45227819477661,0.493589463449302
"19_BEUB_l",6,2.32126404284913,0.164796127707156,0.90692396646289
"19_BSRD_l",1,NA,NA,NA
"19_BSRE_l",3,0.796816299360585,0.952685437832296,0.437155899641036
"19_BSRF_l",5,2.3089103923703,0.210888422753409,0.98386287814054
"19_BSUA_l",4,0.519822596095245,0.320127388584461,0.986797041235678
"19_BSUB_l",3,0.129931501219338,0.165014998962291,0.961342655691796
"19_BSUC_l",6,1.33908645076744,0.694769901805744,0.901363690315119
"19_ZHRD_l",3,0.00260619481108471,0.665637558158654,0.191762314494155
"19_ZHRE_l",5,0.762773330532309,0.356216836835731,0.699873934635879
"19_ZHRF_l",6,3.86874237669314,0.318525109021546,0.792023682207238
"19_ZHUA_l",10,5.00365269482424,0.432896619722499,0.739619797877054
"19_ZHUB_l",3,0.323252369584577,0.0174777911907038,0.988253837424895
"19_ZHUC_l",6,0.496316829629523,0.290890999762427,0.532044782059886
"20_BEUB_l",5,0.395324336717666,0.792692200920075,0.849655814891974
"20_BSRD_l",3,0.796816299360585,0.0789261742444207,0.9917071087414
"20_BSRE_l",2,NA,NA,NA
"20_BSRF_l",3,0.761012771950952,0.0940290469410767,0.8417918752966
"20_BSUA_l",8,3.09514746820396,0.296951960823748,0.701778087494512
"20_BSUB_l",7,1.14687188478413,0.709342046002133,0.505822313606796
"20_BSUC_l",7,1.6133545205119,0.665050374113172,0.74876047077704
"20_ZHRD_l",9,4.63954813060328,0.40440441740736,0.949938303532549
"20_ZHRE_l",5,1.79959740578151,0.426332963132019,0.757558530658249
"20_ZHRF_l",4,0.796816299360585,0.546297895490597,0.921429975581994
"20_ZHUA_l",7,3.42280917743251,0.421616807930622,0.859781069236865
"20_ZHUB_l",4,0.395324336717666,0.567528524474954,0.910984840814195
"20_ZHUC_l",9,8.05489519553437,0.432597946177599,0.229733078144297
"21_BEUB_l",7,0.796816299360585,0.556887398036993,0.745022091526825
"21_BSRD_l",3,0.513248201715993,0.335895773987538,0.993977007067871
"21_BSRE_l",2,NA,NA,NA
"21_BSRF_l",2,NA,NA,NA
"21_BSUA_l",5,1.0503627026303,0.294838015821247,0.927931143239695
"21_BSUB_l",3,0.2738419645844,0.590766573176944,0.416316801815707
"21_BSUC_l",12,8.57868602595689,0.54806627640641,0.599907420454843
"21_ZHRD_l",6,2.3193558807843,0.410747756933095,0.41182429514615
"21_ZHRE_l",8,1.42079529966198,0.414819876853148,0.844061565023015
"21_ZHRF_l",4,1.54117553672848,0.47119233319502,0.945980417479932
"21_ZHUA_l",7,3.11959349147372,0.672947732659357,0.959257994702429
"21_ZHUB_l",8,1.81117885041576,0.287027720878266,0.696209562843544
"21_ZHUC_l",2,NA,NA,NA
"22_BEUB_l",8,1.57807277813978,0.722688443274811,0.709671254241384
"22_BSRD_l",1,NA,NA,NA
"22_BSRE_l",3,0.395324336717666,0.0348443700944858,0.992442654672943
"22_BSRF_l",2,NA,NA,NA
"22_BSUA_l",5,0.521146677693276,0.472194148402477,0.9658394934512
"22_BSUB_l",7,2.34108736069392,0.817412428837101,0.548058753408419
"22_BSUC_l",5,0.791583424148475,0.299311940628313,0.650102491639128
"22_ZHRD_l",10,1.90684713236243,0.486236295294952,0.90600669459492
"22_ZHRE_l",6,1.70161240662009,0.226631278483485,0.973856478787159
"22_ZHRF_l",3,0.796816299360585,0.857771886079531,0.35967932193938
"22_ZHUA_l",8,6.63845452513246,0.292423837302429,0.497402307425551
"22_ZHUB_l",4,0.71987811351349,0.527565454379856,0.941854284082986
"22_ZHUC_l",3,0.897643867226047,0.141281552069078,0.730520895181043
"23_BSRD_l",1,NA,NA,NA
"23_BSRE_l",2,NA,NA,NA
"23_BSRF_l",3,2.3089103923703,0.0160126777568401,0.79175039611997
"23_BSUA_l",7,3.08555642694694,0.356107503868076,0.449268551315504
"23_BSUB_l",10,6.50986458716328,0.376606685429566,0.562319700605836
"23_BSUC_l",10,3.47587491992859,0.446804776709414,0.608986436377012
"23_ZHRD_l",11,3.8694195087545,0.427558055617218,0.832697411598141
"23_ZHRE_l",5,0.397368401370152,0.0833555924732736,0.813236598370612
"23_ZHRF_l",4,0.796816299360585,0.645921746272589,0.943508227090213
"23_ZHUA_l",8,3.18364160143458,0.600275855911112,0.78963094310938
"23_ZHUB_l",3,0.129931501219338,0.0584969981076009,0.967457976783201
"23_ZHUC_l",5,1.05989342574966,0.170636971003957,0.553688247131895
"24_BEUB_l",6,1.0297810571404,0.250144424060828,0.772902084956898
"24_BSRD_l",4,0.6627277386671,0.617598524508839,0.873409740463803
"24_BSRE_l",5,0.796816299360585,0.472667209468362,0.369261820103811
"24_BSRF_l",3,0.00260619481108471,0.759880717282415,0.994597329827029
"24_BSUA_l",4,1.7928208827462,0.826488863725734,0.373820574142776
"24_BSUB_l",8,7.2819308988637,0.31679409405516,0.920423788287092
"24_BSUC_l",9,7.83351598802454,0.662466251111606,0.506748568699172
"24_ZHRD_l",4,1.54599107914112,0.403529305543776,0.983584136279668
"24_ZHRE_l",4,0.759732000080113,0.788152891785356,0.482407197494063
"24_ZHRF_l",3,0.796816299360585,0.156016998038278,0.923438517343279
"24_ZHUA_l",6,2.17994530547432,0.428555448143514,0.702725828698719
"24_ZHUB_l",7,2.00890014722281,0.294413164653444,0.676382818376815
"24_ZHUC_l",4,0.611174292951335,0.637203990548213,0.745723570771836
"25_BEUB_l",12,7.81256558809822,0.488348632160475,0.648421669712912
"25_BSRD_l",3,1.14820511467803,0.035923372592106,0.986775025840423
"25_BSRE_l",2,NA,NA,NA
"25_BSRF_l",3,1.54599107914112,0.12441087336066,0.977961913047136
"25_BSUA_l",7,1.05501964413807,0.393718620910099,0.914989966325936
"25_BSUB_l",4,0.827373170250332,0.779436762357128,0.550682853160542
"25_BSUC_l",7,5.06363279852477,0.317781237714231,0.583172306258687
"25_ZHRD_l",1,NA,NA,NA
"25_ZHRE_l",6,1.27738180103093,0.286382417012045,0.785881385388607
"25_ZHRF_l",4,0.796816299360585,0.329512676459156,0.726812197543053
"25_ZHUA_l",6,0.909901695599582,0.6061733891395,0.781722724616139
"25_ZHUB_l",7,2.86709132829251,0.410950122231404,0.979081488828654
"25_ZHUC_l",9,2.52878162759949,0.57656517489743,0.400234924547007
"26_BSRD_l",5,2.3089103923703,0.226700709446759,0.669872906452473
"26_BSRE_l",2,NA,NA,NA
"26_BSRF_l",3,1.54599107914112,0.164857033371119,0.955876263987206
"26_BSUA_l",5,1.0503627026303,0.47156284073999,0.949692299401013
"26_BSUB_l",6,2.15273685321112,0.741170880055759,0.976708938616393
"26_BSUC_l",5,0.397368401370152,0.667595286628124,0.751220827290335
"26_ZHRD_l",8,2.98289280863797,0.710267071983716,0.912745508932
"26_ZHRE_l",3,0.262786640687243,0.0501983796550027,0.996933173453509
"26_ZHRF_l",4,0.796816299360585,0.202425723719108,0.817015219613812
"26_ZHUA_l",10,7.21240514355945,0.530511130629147,0.513074843644965
"26_ZHUB_l",7,1.58810580119404,0.466013074887543,0.648854827862563
"26_ZHUC_l",10,7.36897125933666,0.411220557662585,0.803823386384093
"27_BSRD_l",1,NA,NA,NA
"27_BSRE_l",4,1.54599107914112,0.875511608526636,0.804059769234827
"27_BSRF_l",2,NA,NA,NA
"27_BSUA_l",7,1.0503627026303,0.444490790310929,0.682488127176229
"27_BSUB_l",5,0.791583424148475,0.356263868876302,0.967821968845844
"27_BSUC_l",4,0.479773779533845,0.53774176012791,0.655008381632109
"27_ZHRD_l",7,2.93640906322039,0.700560410389485,0.937665888644315
"27_ZHRE_l",5,0.127929085878468,0.671807227002585,0.979117677324518
"27_ZHRF_l",3,0.261918877747094,0.52242443490174,0.595193757025732
"27_ZHUA_l",4,0.396814331895928,0.908259537459311,0.713157174446952
"27_ZHUB_l",3,0.782635071521901,0.338043661179342,0.962664226716853
"27_ZHUC_l",3,0.0294215537312199,0.227864930384477,0.763833655550813
"28_BSRD_l",4,0.796816299360585,0.291506884131216,0.727179969507326
"28_BSRE_l",5,2.31419206811437,0.667185823575375,0.803891897700915
"28_BSRF_l",3,0.00260619481108471,0.848451512895502,0.971424802436133
"28_BSUA_l",8,3.09514746820396,0.235483843093955,0.808344050029428
"28_BSUB_l",6,1.17587204040043,0.492107337316416,0.83413517642021
"28_BSUC_l",4,0.0890448086385771,0.337816077616292,0.837062427330443
"28_ZHRD_l",5,2.3089103923703,0.265702049947744,0.700012233201455
"28_ZHRE_l",4,0.796816299360585,0.536263814187208,0.968579070568287
"28_ZHRF_l",5,1.31615305714112,0.705777047199384,0.947031647515347
"28_ZHUA_l",8,5.55904790478511,0.527595673328599,0.742955636673702
"28_ZHUB_l",4,0.330803003858458,0.138296202652673,0.779246932902275
"28_ZHUC_l",5,0.843612327472642,0.552257137534862,0.950712541879022
"29_BSRD_l",2,NA,NA,NA
"29_BSRE_l",3,0.395324336717666,0.130049232399712,0.936111749880507
"29_BSRF_l",3,2.3089103923703,0.0873953569004702,0.777707373571704
"29_BSUA_l",10,1.33968915064095,0.57981361560717,0.689931508406048
"29_BSUB_l",8,2.47227667957266,0.419267405157009,0.742734994932727
"29_BSUC_l",5,0.397368401370152,0.638537486364819,0.752521065947318
"29_ZHRD_l",6,6.13304141185769,0.468837333339415,0.60702194669799
"29_ZHRE_l",4,1.04656434580181,0.170539775182532,0.604750635714297
"29_ZHRF_l",3,0.796816299360585,0.0712164498961652,0.981556115594044
"29_ZHUA_l",5,0.796816299360585,0.398295169862985,0.541540582858844
"29_ZHUB_l",6,0.816347589597472,0.666403405734389,0.763516042670872
"29_ZHUC_l",6,2.89317018013074,0.279329130707104,0.630596346246567
"30_BSRD_l",4,0.796816299360585,0.486011189114615,0.917725311474421
"30_BSRE_l",4,0.398811770602834,0.501358502431013,0.723922031765452
"30_BSRF_l",3,0.00260619481108471,0.332540969542314,0.993288675072382
"30_BSUA_l",7,4.58452480971939,0.572872494194397,0.88877805307864
